"","EXPEDIENTE","TIPO","REGIÓN","PROVINCIA","CIUDAD","TAMAÑO","SECTOR","EMPLEADOS","ACTIVO","PATRIMONIO","VENTAS","UTILIDAD","SECTOR_PROD"
"2430",167211,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",16,431421.84,9631.74,178503.05,0,"AGRICULTURA"
"2431",167875,"ANÓNIMA","COSTA","EL ORO","MACHALA","MICROEMPRESA","SOCIETARIO",6,2000,2000,0,0,"AGRICULTURA"
"2432",167915,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",2,800,800,0,0,"AGRICULTURA"
"2433",168110,"RESPONSABILIDAD LIMITADA","COSTA","EL ORO","MACHALA","MICROEMPRESA","SOCIETARIO",4,400,400,0,0,"AGRICULTURA"
"2434",168182,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",6,164771,800,0,0,"AGRICULTURA"
"2435",168199,"RESPONSABILIDAD LIMITADA","COSTA","EL ORO","MACHALA","MICROEMPRESA","SOCIETARIO",6,13787.68,1057.67,0,0,"AGRICULTURA"
"2436",168338,"ANÓNIMA","COSTA","SANTA ELENA","LA LIBERTAD","PEQUEÑA","SOCIETARIO",9,32419.31,8643.99,270569.56,0,"AGRICULTURA"
"2437",168472,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","MACHACHI","MICROEMPRESA","SOCIETARIO",6,0,0,0,0,"AGRICULTURA"
"2438",168548,"ANÓNIMA","COSTA","EL ORO","MACHALA","MICROEMPRESA","SOCIETARIO",4,3053.49,-175116.72,0,0,"AGRICULTURA"
"2439",168846,"ANÓNIMA","COSTA","GUAYAS","SAMBORONDÓN","MICROEMPRESA","SOCIETARIO",2,89448.82,-3557.43,0,0,"AGRICULTURA"
"2440",168951,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","MICROEMPRESA","SOCIETARIO",6,0,0,0,0,"AGRICULTURA"
"2441",168986,"ANÓNIMA","COSTA","LOS RIOS","MOCACHE","MICROEMPRESA","SOCIETARIO",4,59870.56,15000,0,0,"AGRICULTURA"
"2442",169157,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",6,0,0,363452.89,0,"AGRICULTURA"
"2443",169669,"ANÓNIMA","COSTA","EL ORO","MACHALA","MICROEMPRESA","SOCIETARIO",3,19380.27,4494.93,52829.29,0,"AGRICULTURA"
"2444",169953,"ANÓNIMA","COSTA","SANTA ELENA","LA LIBERTAD","MICROEMPRESA","SOCIETARIO",3,51356.74,51356.74,0,0,"AGRICULTURA"
"2445",170027,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",3,1155.67,1155.67,0,0,"AGRICULTURA"
"2446",170035,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",6,800,800,0,0,"AGRICULTURA"
"2447",170173,"ANÓNIMA","COSTA","EL ORO","SANTA ROSA","PEQUEÑA","SOCIETARIO",6,800,800,214555.12,0,"AGRICULTURA"
"2448",170248,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",6,800,800,0,0,"AGRICULTURA"
"2449",170485,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",6,800,800,0,0,"AGRICULTURA"
"2450",170674,"RESPONSABILIDAD LIMITADA","COSTA","EL ORO","MACHALA","MICROEMPRESA","SOCIETARIO",4,49721.28,5000,98548.4,0,"AGRICULTURA"
"2451",170683,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",6,800,800,0,0,"AGRICULTURA"
"2452",170726,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",2,37379.8,-1790.72,0,0,"AGRICULTURA"
"2453",170907,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",0,0,0,0,0,"AGRICULTURA"
"2454",170945,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",3,2000,2000,0,0,"AGRICULTURA"
"2455",170951,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",2,800,800,0,0,"AGRICULTURA"
"2456",170976,"ANÓNIMA","COSTA","MANABI","MONTECRISTI","GRANDE","SOCIETARIO",121,37825829.4,4763077.52,23068464.4,0,"AGRICULTURA"
"2457",171057,"ANÓNIMA","COSTA","LOS RIOS","BABAHOYO","PEQUEÑA","SOCIETARIO",4,3354356.95,379646.51,970574.05,0,"AGRICULTURA"
"2458",171289,"RESPONSABILIDAD LIMITADA","COSTA","EL ORO","HUAQUILLAS","MICROEMPRESA","SOCIETARIO",4,0,0,0,0,"AGRICULTURA"
"2459",171501,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,1116542.37,611486.35,0,0,"AGRICULTURA"
"2460",171620,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",6,800,800,0,0,"AGRICULTURA"
"2461",172260,"RESPONSABILIDAD LIMITADA","ORIENTE","SUCUMBIOS","PACAYACU","PEQUEÑA","SOCIETARIO",14,0,0,0,0,"AGRICULTURA"
"2462",172382,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,10130.46,10130.46,0,0,"AGRICULTURA"
"2463",172562,"ANÓNIMA","ORIENTE","SUCUMBIOS","NUEVA LOJA","MICROEMPRESA","SOCIETARIO",3,1000,1000,0,0,"AGRICULTURA"
"2464",172583,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,0,0,0,0,"AGRICULTURA"
"2465",172677,"ANÓNIMA","COSTA","EL ORO","MACHALA","MICROEMPRESA","SOCIETARIO",4,800,800,0,0,"AGRICULTURA"
"2466",172830,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,1244.85,1002.05,0,0,"AGRICULTURA"
"2467",172840,"RESPONSABILIDAD LIMITADA","ORIENTE","SUCUMBIOS","SHUSHUFINDI","MICROEMPRESA","SOCIETARIO",3,400,400,0,0,"AGRICULTURA"
"2468",172851,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",3,800,800,0,0,"AGRICULTURA"
"2469",172988,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","MERCADO DE VALORES",64,2463446.97,1326545.27,779030.67,0,"AGRICULTURA"
"2470",173030,"RESPONSABILIDAD LIMITADA","COSTA","EL ORO","HUAQUILLAS","PEQUEÑA","SOCIETARIO",10,177273.95,15797.33,593975.52,0,"AGRICULTURA"
"2471",173311,"ANÓNIMA","SIERRA","SANTO DOMINGO DE LOS TSACHILAS","SANTO DOMINGO DE LOS COLORADOS","MICROEMPRESA","SOCIETARIO",6,2631.85,1110,515.02,0,"AGRICULTURA"
"2472",173317,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,800,800,0,0,"AGRICULTURA"
"2473",173344,"ANÓNIMA","SIERRA","PICHINCHA","PEDRO VICENTE MALDONADO","MICROEMPRESA","SOCIETARIO",4,160432.51,17106.78,68977.01,0,"AGRICULTURA"
"2474",173417,"RESPONSABILIDAD LIMITADA","SIERRA","COTOPAXI","LATACUNGA","PEQUEÑA","SOCIETARIO",26,0,0,0,0,"AGRICULTURA"
"2475",173467,"ANÓNIMA","COSTA","GUAYAS","SAMBORONDÓN","MICROEMPRESA","SOCIETARIO",4,41720,41720,0,0,"AGRICULTURA"
"2476",173603,"ANÓNIMA","COSTA","GUAYAS","GENERAL VILLAMIL (PLAYAS)","MICROEMPRESA","SOCIETARIO",2,50680,680,0,0,"AGRICULTURA"
"2477",173801,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,109397.79,11283.23,0,0,"AGRICULTURA"
"2478",173807,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,800,800,0,0,"AGRICULTURA"
"2479",173812,"ANÓNIMA","COSTA","GUAYAS","SAMBORONDÓN","MICROEMPRESA","SOCIETARIO",4,800,800,0,0,"AGRICULTURA"
"2480",173858,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,800,800,0,0,"AGRICULTURA"
"2481",173889,"ANÓNIMA","COSTA","EL ORO","MACHALA","MICROEMPRESA","SOCIETARIO",5,958.72,800,0,0,"AGRICULTURA"
"2482",174062,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","MICROEMPRESA","SOCIETARIO",8,400,400,0,0,"AGRICULTURA"
"2483",174083,"RESPONSABILIDAD LIMITADA","COSTA","MANABI","PORTOVIEJO","MICROEMPRESA","SOCIETARIO",4,16701.14,16701.14,0,0,"AGRICULTURA"
"2484",174112,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",2,14067.63,5300,0,0,"AGRICULTURA"
"2485",174159,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",6,800,800,0,0,"AGRICULTURA"
"2486",174217,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,800,800,0,0,"AGRICULTURA"
"2487",174366,"ANÓNIMA","SIERRA","IMBABURA","COTACACHI","MEDIANA","SOCIETARIO",190,1204903.23,60990.79,2265789.27,0,"AGRICULTURA"
"2488",174589,"ANÓNIMA","COSTA","GUAYAS","SAMBORONDÓN","MICROEMPRESA","SOCIETARIO",4,828.22,828.22,125.84,0,"AGRICULTURA"
"2489",174631,"ANÓNIMA","COSTA","GUAYAS","MILAGRO","MICROEMPRESA","SOCIETARIO",5,972.74,800,16863.29,0,"AGRICULTURA"
"2490",174741,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,800,800,0,0,"AGRICULTURA"
"2491",174749,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",2,800,800,0,0,"AGRICULTURA"
"2492",174876,"ANÓNIMA","SIERRA","SANTO DOMINGO DE LOS TSACHILAS","SANTO DOMINGO DE LOS COLORADOS","MICROEMPRESA","SOCIETARIO",4,388636.01,800,0,0,"AGRICULTURA"
"2493",175009,"ANÓNIMA","COSTA","GUAYAS","SAMBORONDÓN","MICROEMPRESA","SOCIETARIO",4,800,800,0,0,"AGRICULTURA"
"2494",175174,"ANÓNIMA","COSTA","GUAYAS","NARCISA DE JESÚS (NOBOL)","MICROEMPRESA","SOCIETARIO",4,800,800,0,0,"AGRICULTURA"
"2495",175322,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,988.9,-28935.18,0,0,"AGRICULTURA"
"2496",175339,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,744.39,216.78,0,0,"AGRICULTURA"
"2497",175502,"RESPONSABILIDAD LIMITADA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",15,295000,5000,0,0,"AGRICULTURA"
"2498",175531,"RESPONSABILIDAD LIMITADA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",15,320442.12,5000,0,0,"AGRICULTURA"
"2499",175721,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",6,190800,800,0,0,"AGRICULTURA"
"2500",175840,"RESPONSABILIDAD LIMITADA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",5,3673.29,1385.12,0,0,"AGRICULTURA"
"2501",175846,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",2,800,800,0,0,"AGRICULTURA"
"2502",176140,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,0,0,0,0,"AGRICULTURA"
"2503",176169,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",2,800,800,0,0,"AGRICULTURA"
"2504",176303,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,50986.2,4000,0,0,"AGRICULTURA"
"2505",176354,"ANÓNIMA","SIERRA","LOJA","ALAMOR","MICROEMPRESA","SOCIETARIO",4,800,800,0,0,"AGRICULTURA"
"2506",176471,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",3,27950.08,27950.08,0,0,"AGRICULTURA"
"2507",176627,"ANÓNIMA","COSTA","GUAYAS","EL TRIUNFO","MICROEMPRESA","SOCIETARIO",4,7006.48,7006.48,0,0,"AGRICULTURA"
"2508",176711,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,10416.88,5999.59,0,0,"AGRICULTURA"
"2509",176731,"ANÓNIMA","COSTA","GUAYAS","EL TRIUNFO","MICROEMPRESA","SOCIETARIO",4,929.88,929.88,0,0,"AGRICULTURA"
"2510",176961,"ANÓNIMA","COSTA","MANABI","JARAMIJÓ","MICROEMPRESA","SOCIETARIO",6,12500,12500,0,0,"AGRICULTURA"
"2511",176995,"RESPONSABILIDAD LIMITADA","COSTA","LOS RIOS","QUEVEDO","MICROEMPRESA","SOCIETARIO",6,400,400,0,0,"AGRICULTURA"
"2512",177006,"RESPONSABILIDAD LIMITADA","COSTA","LOS RIOS","QUEVEDO","MICROEMPRESA","SOCIETARIO",8,400,400,0,0,"AGRICULTURA"
"2513",177013,"RESPONSABILIDAD LIMITADA","COSTA","LOS RIOS","QUEVEDO","MICROEMPRESA","SOCIETARIO",6,400,400,0,0,"AGRICULTURA"
"2514",177022,"RESPONSABILIDAD LIMITADA","ORIENTE","SUCUMBIOS","SHUSHUFINDI","MICROEMPRESA","SOCIETARIO",3,400,400,0,0,"AGRICULTURA"
"2515",177054,"RESPONSABILIDAD LIMITADA","COSTA","LOS RIOS","QUEVEDO","MICROEMPRESA","SOCIETARIO",6,400,400,0,0,"AGRICULTURA"
"2516",177063,"ANÓNIMA","COSTA","GUAYAS","ELOY ALFARO (DURAN)","MICROEMPRESA","SOCIETARIO",5,86942.08,800,0,0,"AGRICULTURA"
"2517",177110,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",3,800,800,0,0,"AGRICULTURA"
"2518",177157,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,800,800,0,0,"AGRICULTURA"
"2519",177213,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,800,800,0,0,"AGRICULTURA"
"2520",177289,"ANÓNIMA","COSTA","MANABI","MANTA","MICROEMPRESA","SOCIETARIO",3,1000,1000,0,0,"AGRICULTURA"
"2521",177350,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","MICROEMPRESA","SOCIETARIO",4,800,800,0,0,"AGRICULTURA"
"2522",177476,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,800,800,0.1,0,"AGRICULTURA"
"2523",177600,"ANÓNIMA","COSTA","EL ORO","SANTA ROSA","MICROEMPRESA","SOCIETARIO",3,800,800,0,0,"AGRICULTURA"
"2524",177865,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","NANEGALITO","MICROEMPRESA","SOCIETARIO",4,400,400,0,0,"AGRICULTURA"
"2525",177870,"ANÓNIMA","COSTA","GUAYAS","NARANJAL","MEDIANA","SOCIETARIO",19,1989401.36,29832.05,1096705.71,0,"AGRICULTURA"
"2526",177909,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",2,200,200,5,0,"AGRICULTURA"
"2527",177994,"ANÓNIMA","SIERRA","LOJA","LOJA","PEQUEÑA","SOCIETARIO",7,4926031.98,1036769.85,688602.04,0,"AGRICULTURA"
"2528",178023,"ANÓNIMA","COSTA","MANABI","PEDERNALES","MICROEMPRESA","SOCIETARIO",6,800,800,0,0,"AGRICULTURA"
"2529",178046,"RESPONSABILIDAD LIMITADA","COSTA","SANTA ELENA","SALINAS","PEQUEÑA","SOCIETARIO",4,31229.84,31211.84,0,0,"AGRICULTURA"
"2530",178053,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","GRANDE","SOCIETARIO",11,1614910.35,1021663.73,6458144.13,0,"AGRICULTURA"
"2531",178172,"ANÓNIMA","SIERRA","CARCHI","EL ANGEL","MICROEMPRESA","SOCIETARIO",5,186100,186100,0,0,"AGRICULTURA"
"2532",178198,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","MICROEMPRESA","SOCIETARIO",7,0,0,0,0,"AGRICULTURA"
"2533",178467,"ANÓNIMA","COSTA","GUAYAS","ELOY ALFARO (DURAN)","MICROEMPRESA","SOCIETARIO",5,260599.21,800,0,0,"AGRICULTURA"
"2534",178532,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,200,200,0,0,"AGRICULTURA"
"2535",178594,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",2,800,800,0,0,"AGRICULTURA"
"2536",179101,"ANÓNIMA","COSTA","MANABI","MANTA","MICROEMPRESA","SOCIETARIO",6,2003.9,2003.9,0,0,"AGRICULTURA"
"2537",179146,"RESPONSABILIDAD LIMITADA","COSTA","EL ORO","SANTA ROSA","MICROEMPRESA","SOCIETARIO",3,400,400,0,0,"AGRICULTURA"
"2538",179301,"ANÓNIMA","COSTA","SANTA ELENA","SANTA ELENA","MICROEMPRESA","SOCIETARIO",4,800,800,0,0,"AGRICULTURA"
"2539",179355,"ANÓNIMA","COSTA","GUAYAS","ELOY ALFARO (DURAN)","MICROEMPRESA","SOCIETARIO",4,476340.5,800,0,0,"AGRICULTURA"
"2540",179422,"ANÓNIMA","COSTA","GUAYAS","ELOY ALFARO (DURAN)","PEQUEÑA","SOCIETARIO",13,278217.05,205562.4,233268.15,0,"AGRICULTURA"
"2541",179528,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,24208.28,20854.12,0,0,"AGRICULTURA"
"2542",179631,"ANÓNIMA","COSTA","GUAYAS","DAULE","MICROEMPRESA","SOCIETARIO",4,800,800,0,0,"AGRICULTURA"
"2543",179670,"ANÓNIMA","COSTA","MANABI","MANTA","MICROEMPRESA","SOCIETARIO",3,800,800,0,0,"AGRICULTURA"
"2544",179793,"ANÓNIMA","COSTA","SANTA ELENA","SALINAS","MICROEMPRESA","SOCIETARIO",7,610,410,0,0,"AGRICULTURA"
"2545",179907,"ANÓNIMA","COSTA","GUAYAS","SAMBORONDÓN","PEQUEÑA","SOCIETARIO",15,279700.28,800,0,0,"AGRICULTURA"
"2546",180003,"RESPONSABILIDAD LIMITADA","COSTA","MANABI","MANTA","MICROEMPRESA","SOCIETARIO",4,412.02,412.02,0,0,"AGRICULTURA"
"2547",180063,"ANÓNIMA","COSTA","EL ORO","PASAJE","MICROEMPRESA","SOCIETARIO",6,9186.56,9186.56,0,0,"AGRICULTURA"
"2548",180163,"RESPONSABILIDAD LIMITADA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",7,1420455.99,8841.88,51817.2,0,"AGRICULTURA"
"2549",180589,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",9,800,800,0,0,"AGRICULTURA"
"2550",180656,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",3,800,800,0,0,"AGRICULTURA"
"2551",180701,"RESPONSABILIDAD LIMITADA","SIERRA","IMBABURA","IBARRA","MICROEMPRESA","SOCIETARIO",2,400,400,0,0,"AGRICULTURA"
"2552",180749,"ANÓNIMA","COSTA","GUAYAS","BALZAR","MICROEMPRESA","SOCIETARIO",3,931919.94,5000,13600,0,"AGRICULTURA"
"2553",180829,"ANÓNIMA","COSTA","GUAYAS","PALESTINA","MICROEMPRESA","SOCIETARIO",3,1000,1000,0,0,"AGRICULTURA"
"2554",180837,"ANÓNIMA","COSTA","MANABI","BAHÍA DE CARAQUEZ","MICROEMPRESA","SOCIETARIO",4,144643.34,800,0,0,"AGRICULTURA"
"2555",181035,"ANÓNIMA","SIERRA","SANTO DOMINGO DE LOS TSACHILAS","SANTO DOMINGO DE LOS COLORADOS","MICROEMPRESA","SOCIETARIO",3,0,0,0,0,"AGRICULTURA"
"2556",181072,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,800,800,13720,0,"AGRICULTURA"
"2557",181291,"RESPONSABILIDAD LIMITADA","COSTA","ESMERALDAS","MUISNE","PEQUEÑA","SOCIETARIO",4,110400,10800,138582.05,0,"AGRICULTURA"
"2558",181333,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,239778.82,800,0,0,"AGRICULTURA"
"2559",181364,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",3,14914.03,14914.03,0,0,"AGRICULTURA"
"2560",181365,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,800,800,0,0,"AGRICULTURA"
"2561",181400,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",3,800,800,0,0,"AGRICULTURA"
"2562",181595,"ANÓNIMA","SIERRA","PICHINCHA","MACHACHI","GRANDE","SOCIETARIO",18,5377981.99,682679.14,18846898,0,"AGRICULTURA"
"2563",181665,"ANÓNIMA","COSTA","LOS RIOS","BABAHOYO","MICROEMPRESA","SOCIETARIO",4,800,800,0,0,"AGRICULTURA"
"2564",181774,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",3,823.4,823.4,0,0,"AGRICULTURA"
"2565",182074,"ANÓNIMA","COSTA","EL ORO","MACHALA","MICROEMPRESA","SOCIETARIO",2,897.01,897.01,0,0,"AGRICULTURA"
"2566",182075,"ANÓNIMA","COSTA","MANABI","PORTOVIEJO","MICROEMPRESA","SOCIETARIO",5,2e+05,2e+05,0,0,"AGRICULTURA"
"2567",182196,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",2,57879.2,800,0,0,"AGRICULTURA"
"2568",182350,"RESPONSABILIDAD LIMITADA","SIERRA","SANTO DOMINGO DE LOS TSACHILAS","SANTO DOMINGO DE LOS COLORADOS","GRANDE","SOCIETARIO",389,10598312.4,4461132.94,11092727.74,0,"AGRICULTURA"
"2569",182611,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","MICROEMPRESA","SOCIETARIO",4,800,800,0,0,"AGRICULTURA"
"2570",182678,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,800,800,0,0,"AGRICULTURA"
"2571",182681,"ANÓNIMA","COSTA","SANTA ELENA","SALINAS","MICROEMPRESA","SOCIETARIO",4,1194.57,1194.57,0,0,"AGRICULTURA"
"2572",182700,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",3,800,800,0,0,"AGRICULTURA"
"2573",182731,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",6,10885.9,10000,0,0,"AGRICULTURA"
"2574",182750,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,10344.72,10000,0,0,"AGRICULTURA"
"2575",182879,"ANÓNIMA","COSTA","GUAYAS","SAMBORONDÓN","MICROEMPRESA","SOCIETARIO",8,3983931.37,-272894.32,0,0,"AGRICULTURA"
"2576",182905,"ANÓNIMA","COSTA","MANABI","MANTA","MICROEMPRESA","SOCIETARIO",6,20367.45,-100572.56,0,0,"AGRICULTURA"
"2577",183085,"RESPONSABILIDAD LIMITADA","COSTA","EL ORO","MACHALA","MICROEMPRESA","SOCIETARIO",4,15000,15000,0,0,"AGRICULTURA"
"2578",183127,"ANÓNIMA","SIERRA","PICHINCHA","CAYAMBE","MICROEMPRESA","SOCIETARIO",2,10000,10000,0,0,"AGRICULTURA"
"2579",183157,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",3,83027.79,800,0,0,"AGRICULTURA"
"2580",183371,"RESPONSABILIDAD LIMITADA","COSTA","EL ORO","MACHALA","MICROEMPRESA","SOCIETARIO",4,30000,30000,0,0,"AGRICULTURA"
"2581",183396,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,800,795.2,0,0,"AGRICULTURA"
"2582",183399,"ANÓNIMA","COSTA","GUAYAS","SAMBORONDÓN","MICROEMPRESA","SOCIETARIO",4,909.95,909.95,0,0,"AGRICULTURA"
"2583",183419,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,800,800,0,0,"AGRICULTURA"
"2584",183524,"ANÓNIMA","COSTA","GUAYAS","TARIFA","MICROEMPRESA","SOCIETARIO",4,878.03,792.59,0,0,"AGRICULTURA"
"2585",202156,"ANÓNIMA","SIERRA","AZUAY","CUENCA","PEQUEÑA","SOCIETARIO",4,93468.35,54385.3,0,0,"AGRICULTURA"
"2586",202160,"ANÓNIMA","SIERRA","AZUAY","CUENCA","MEDIANA","SOCIETARIO",4,488797.68,277240.1,0,0,"AGRICULTURA"
"2587",202383,"RESPONSABILIDAD LIMITADA","ORIENTE","MORONA SANTIAGO","GUALAQUIZA","MICROEMPRESA","SOCIETARIO",3,1000,1000,0,0,"AGRICULTURA"
"2588",202403,"RESPONSABILIDAD LIMITADA","SIERRA","CAÑAR","LA TRONCAL","MICROEMPRESA","SOCIETARIO",4,236782.9,176699.88,63967.48,0,"AGRICULTURA"
"2589",205167,"ANÓNIMA","COSTA","MANABI","MANTA","MEDIANA","SOCIETARIO",22,4091080.09,1212916.06,4378899.34,0,"AGRICULTURA"
"2590",300024,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",6,800,800,0,0,"AGRICULTURA"
"2591",300217,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","MICROEMPRESA","SOCIETARIO",6,362785.99,4041.42,0,0,"AGRICULTURA"
"2592",300370,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",5,800,800,0,0,"AGRICULTURA"
"2593",300469,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,800,800,28,0,"AGRICULTURA"
"2594",300709,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",3,234980.23,800,0,0,"AGRICULTURA"
